HGHT,TEMP,PRES,RELH,DRCT,SPED
1150,33,947.4,14,175,2.2
1163,31.7,946,16,320,1.9
1172,31.9,945,16,326,2.9
1179,32,944.3,16,327,3.4
1184,32.2,943.8,16,327,3.6
1188,32.4,943.4,15,327,3.8
1192,32.5,943,15,328,4
1196,32.7,942.5,15,328,4.3
1200,32.9,942.1,14,328,4.6
1205,33,941.6,14,328,4.8
1209,33,941.2,14,329,5.1
1214,33.1,940.7,14,329,5.4
1219,33.2,940.1,14,329,5.6
1224,33.3,939.6,13,329,5.9
1229,33.4,939.1,13,329,6.1
1233,33.5,938.6,13,329,6.3
1238,33.6,938.2,13,330,6.6
1243,33.7,937.7,13,330,6.8
1248,33.8,937.1,12,330,7
1253,33.9,936.6,12,330,7.1
1259,34,936,12,330,7.3
1264,34.1,935.4,12,330,7.5
1270,34.1,934.8,12,330,7.6
1275,34.1,934.2,11,330,7.8
1282,34.1,933.6,11,330,7.9
1287,34.1,933,11,330,8
1293,34,932.4,11,330,8.1
1299,34,931.8,11,330,8.2
1305,33.9,931.2,11,330,8.3
1310,33.9,930.7,12,330,8.4
1314,33.9,930.3,12,330,8.5
1317,33.9,929.9,12,330,8.5
1321,33.8,929.6,12,330,8.6
1324,33.8,929.2,11,330,8.6
1329,33.8,928.7,1,330,8.7
1333,33.7,928.3,1,329,8.7
1338,33.7,927.8,1,329,8.7
1342,33.7,927.3,1,329,8.8
1347,33.6,926.9,1,329,8.8
1351,33.6,926.4,1,329,8.8
1356,33.6,925.9,1,329,8.8
1362,33.5,925.3,1,329,8.8
1368,33.5,924.7,1,329,8.8
1373,33.4,924.1,1,329,8.8
1378,33.4,923.7,1,329,8.8
1381,33.3,923.3,1,329,8.8
1385,33.3,922.9,1,329,8.8
1389,33.3,922.5,1,329,8.8
1394,33.2,922,1,329,8.7
1399,33.2,921.5,1,328,8.7
1403,33.1,921.1,1,328,8.7
1407,33.1,920.6,1,328,8.7
1412,33.1,920.1,1,328,8.6
1417,33,919.6,1,328,8.6
1423,33,919.1,1,328,8.6
1427,32.9,918.6,1,328,8.5
1431,32.9,918.2,1,328,8.5
1434,32.9,917.9,1,328,8.5
1438,32.8,917.5,1,328,8.4
1441,32.8,917.1,1,328,8.4
1445,32.8,916.8,1,328,8.4
1449,32.7,916.4,1,328,8.4
1452,32.7,916,1,328,8.3
1456,32.7,915.6,2,328,8.3
1460,32.6,915.3,4,328,8.3
1463,32.6,914.9,6,328,8.3
1467,32.6,914.5,8,328,8.3
1471,32.5,914.1,9,329,8.3
1474,32.5,913.8,10,329,8.2
1478,32.5,913.4,10,329,8.2
1482,32.5,913,11,329,8.2
1486,32.4,912.5,11,329,8.2
1490,32.4,912.1,12,329,8.2
1494,32.4,911.7,12,329,8.2
1498,32.3,911.3,12,329,8.2
1502,32.3,910.9,12,329,8.2
1506,32.2,910.5,13,329,8.2
1510,32.2,910.2,13,328,8.2
1514,32.2,909.8,13,328,8.2
1517,32.1,909.4,13,328,8.1
1521,32.1,909,13,328,8.1
1525,32.1,908.6,13,328,8.1
1528,32,908.3,13,328,8.1
1532,32,907.9,13,328,8.1
1535,32,907.6,13,328,8
1539,31.9,907.2,13,328,8
1543,31.9,906.8,13,328,8
1547,31.8,906.4,13,328,7.9
1551,31.8,906,14,327,7.9
1554,31.8,905.7,14,327,7.9
1557,31.7,905.4,14,327,7.8
1561,31.7,905,14,327,7.8
1564,31.7,904.7,14,327,7.8
1568,31.6,904.3,14,327,7.7
1572,31.6,903.8,14,327,7.7
1577,31.6,903.4,14,327,7.7
1582,31.5,902.9,14,327,7.7
1586,31.5,902.5,14,327,7.6
1589,31.4,902.1,14,327,7.6
1593,31.4,901.8,14,327,7.6
1596,31.4,901.4,14,327,7.6
1600,31.3,901,14,327,7.5
1604,31.3,900.7,14,327,7.5
1607,31.3,900.3,14,327,7.5
1610,31.3,900,14,327,7.5
1614,31.2,899.6,14,327,7.5
1617,31.2,899.3,14,327,7.5
1621,31.1,898.9,14,327,7.4
1624,31.1,898.6,14,327,7.4
1627,31.1,898.3,14,327,7.4
1631,31.1,898,14,327,7.4
1634,31,897.6,14,327,7.4
1638,31,897.2,14,327,7.4
1641,31,896.9,14,327,7.4
1645,30.9,896.5,14,327,7.4
1648,30.9,896.2,15,327,7.4
1652,30.9,895.8,15,327,7.4
1656,30.8,895.4,15,327,7.4
1659,30.8,895.1,15,327,7.4
1663,30.8,894.7,15,326,7.4
1667,30.7,894.3,15,326,7.4
1670,30.7,894,15,326,7.4
1674,30.6,893.6,15,326,7.4
1678,30.6,893.2,15,326,7.4
1682,30.6,892.8,15,326,7.3
1685,30.6,892.5,15,326,7.3
1688,30.5,892.2,15,326,7.3
1691,30.5,891.9,15,326,7.3
1694,30.4,891.6,15,325,7.3
1697,30.4,891.3,15,325,7.3
1701,30.4,890.9,15,325,7.3
1704,30.4,890.6,15,325,7.3
1708,30.3,890.2,15,325,7.3
1712,30.3,889.8,15,325,7.2
1716,30.3,889.4,15,325,7.2
1719,30.2,889.1,15,325,7.2
1722,30.2,888.7,15,325,7.2
1726,30.2,888.4,15,325,7.2
1729,30.1,888.1,15,324,7.2
1733,30.1,887.7,15,324,7.1
1736,30.1,887.4,15,324,7.1
1740,30,887,15,324,7.1
1743,30,886.7,15,325,7.1
1747,30,886.3,15,325,7.1
1750,29.9,886,15,325,7.1
1753,29.9,885.7,15,325,7
1757,29.8,885.3,15,325,7
1761,29.8,884.9,15,325,7
1764,29.8,884.6,15,325,7
1768,29.7,884.2,15,325,7
1772,29.7,883.8,15,326,7
1776,29.7,883.4,15,326,6.9
1780,29.7,883,15,326,6.9
1784,29.6,882.6,15,326,6.9
1788,29.6,882.2,15,326,6.9
1792,29.5,881.9,15,327,6.9
1795,29.5,881.5,15,327,6.9
1799,29.5,881.1,16,327,6.9
1803,29.4,880.7,16,328,6.9
1806,29.4,880.4,16,328,6.9
1810,29.4,880.1,16,328,6.9
1814,29.3,879.7,16,328,6.9
1818,29.3,879.3,16,329,7
1822,29.2,878.9,16,329,7
1826,29.2,878.5,16,329,7
1829,29.2,878.1,16,329,7
1833,29.2,877.8,16,330,7
1836,29.1,877.5,16,330,7
1839,29.1,877.1,15,330,7
1843,29.1,876.8,15,330,7
1846,29,876.4,16,330,7
1850,29,876.1,16,330,7
1853,29,875.8,15,331,7.1
1857,28.9,875.4,15,331,7.1
1861,28.9,875,15,331,7.1
1864,28.9,874.7,15,331,7.1
1868,28.8,874.3,15,331,7.1
1871,28.8,874,16,331,7.1
1874,28.8,873.7,16,331,7.1
1878,28.7,873.4,16,331,7.1
1881,28.7,873,16,331,7.1
1884,28.7,872.7,16,331,7.1
1887,28.7,872.4,16,331,7.1
1890,28.6,872.1,16,331,7.1
1894,28.6,871.8,16,331,7.1
1897,28.6,871.5,16,331,7.1
1899,28.5,871.2,16,331,7.1
1902,28.5,871,16,331,7.1
1905,28.5,870.7,16,330,7.1
1908,28.4,870.3,16,330,7.1
1912,28.4,870,16,330,7.2
1916,28.4,869.6,16,330,7.2
1919,28.3,869.3,17,330,7.2
1922,28.3,869,17,330,7.2
1925,28.3,868.7,17,330,7.2
1929,28.2,868.3,17,330,7.2
1932,28.2,868,17,329,7.2
1936,28.2,867.6,17,329,7.3
1940,28.1,867.3,17,329,7.3
1943,28.1,867,17,329,7.3
1946,28.1,866.6,17,329,7.3
1949,28,866.3,17,329,7.3
1952,28,866,17,329,7.4
1956,28,865.7,17,329,7.4
1959,27.9,865.3,17,329,7.4
1963,27.9,865,17,329,7.4
1966,27.9,864.7,17,328,7.4
1969,27.9,864.4,17,328,7.4
1972,27.8,864.1,17,328,7.4
1975,27.8,863.8,17,329,7.4
1978,27.8,863.5,17,329,7.4
1982,27.7,863.1,17,329,7.4
1985,27.7,862.8,17,329,7.4
1988,27.7,862.5,17,329,7.4
1992,27.6,862.2,17,329,7.3
1995,27.6,861.8,17,329,7.3
2000,27.6,861.4,17,329,7.3
2004,27.5,861,17,329,7.2
2009,27.5,860.5,17,330,7.2
2013,27.4,860.1,17,330,7.2
2016,27.4,859.8,17,330,7.1
2020,27.4,859.5,17,330,7.1
2023,27.3,859.1,18,330,7
2028,27.3,858.7,18,330,6.9
2032,27.3,858.2,18,330,6.9
2036,27.2,857.8,18,331,6.8
2041,27.2,857.4,18,331,6.8
2045,27.1,857,18,331,6.7
2050,27.1,856.5,18,331,6.7
2054,27,856.1,18,331,6.6
2058,27,855.7,18,331,6.5
2062,27,855.4,18,331,6.5
2065,26.9,855,18,330,6.4
2069,26.9,854.7,18,330,6.4
2073,26.9,854.2,18,330,6.3
2078,26.8,853.8,18,330,6.3
2083,26.8,853.3,19,329,6.2
2087,26.8,852.9,19,329,6.2
2091,26.7,852.5,19,329,6.2
2095,26.7,852.1,19,328,6.1
2098,26.7,851.8,19,328,6.1
2102,26.6,851.4,19,327,6
2106,26.6,851.1,19,327,6
2110,26.5,850.7,19,327,6
2114,26.5,850.3,19,326,5.9
2119,26.5,849.8,19,326,5.9
2123,26.4,849.4,19,325,5.9
2127,26.4,849,19,325,5.8
2131,26.3,848.7,19,324,5.8
2134,26.3,848.3,19,324,5.8
2137,26.3,848,19,323,5.8
2141,26.2,847.7,19,323,5.7
2144,26.2,847.4,20,322,5.7
2147,26.2,847.1,20,322,5.7
2150,26.1,846.8,20,322,5.6
2154,26.1,846.5,20,321,5.6
2157,26.1,846.1,20,321,5.6
2160,26,845.8,20,320,5.5
2163,26,845.5,20,320,5.5
2166,26,845.3,20,320,5.5
2169,26,845,20,319,5.4
2172,26,844.7,20,319,5.4
2176,25.9,844.3,20,319,5.3
2179,25.9,844,20,319,5.3
2183,25.9,843.7,20,318,5.2
2186,25.9,843.4,20,318,5.2
2189,25.8,843,20,318,5.2
2192,25.8,842.7,20,318,5.1
2196,25.8,842.4,20,317,5.1
2199,25.7,842.1,20,317,5
2203,25.7,841.7,20,317,5
2206,25.7,841.4,20,317,4.9
2210,25.6,841.1,20,317,4.9
2214,25.6,840.7,20,316,4.8
2217,25.6,840.4,20,316,4.8
2221,25.6,840,20,316,4.7
2225,25.5,839.6,20,316,4.7
2229,25.5,839.3,20,316,4.6
2232,25.5,838.9,20,315,4.6
2236,25.4,838.5,20,315,4.5
2240,25.4,838.2,20,315,4.5
2244,25.4,837.8,20,315,4.4
2247,25.4,837.5,20,314,4.4
2250,25.3,837.2,20,314,4.4
2253,25.3,836.9,20,314,4.3
2256,25.3,836.6,20,314,4.3
2259,25.2,836.3,20,313,4.3
2263,25.2,836,20,313,4.2
2266,25.2,835.7,20,313,4.2
2270,25.2,835.3,20,312,4.2
2273,25.1,835,20,312,4.1
2276,25.1,834.7,20,311,4.1
2279,25.1,834.4,21,311,4.1
2282,25.1,834.1,21,311,4.1
2286,25.1,833.8,21,310,4.1
2289,25,833.5,21,310,4.1
2293,25,833.1,21,309,4.1
2296,25,832.8,21,309,4.1
2299,24.9,832.5,21,308,4.1
2302,24.9,832.3,21,308,4.1
2305,24.9,832,21,308,4.1
2308,24.8,831.7,21,307,4.1
2312,24.8,831.3,21,307,4.1
2315,24.8,831,21,306,4.1
2319,24.8,830.7,21,306,4.1
2322,24.7,830.4,21,305,4.1
2325,24.7,830.1,21,305,4.1
2329,24.7,829.7,21,304,4.2
2332,24.6,829.4,21,304,4.2
2335,24.6,829.1,22,303,4.2
2338,24.6,828.8,22,303,4.2
2342,24.6,828.5,22,303,4.2
2345,24.6,828.2,22,302,4.2
2349,24.5,827.8,22,302,4.2
2353,24.5,827.5,22,301,4.2
2356,24.5,827.1,22,301,4.2
2360,24.4,826.8,22,301,4.2
2363,24.4,826.4,22,300,4.2
2367,24.3,826.1,22,300,4.2
2370,24.3,825.8,22,300,4.2
2373,24.3,825.5,22,300,4.2
2377,24.3,825.2,22,299,4.2
2380,24.2,824.9,22,299,4.2
2382,24.2,824.6,22,299,4.2
2386,24.2,824.3,22,299,4.2
2389,24.1,824,22,299,4.2
2392,24.1,823.7,22,299,4.1
2396,24.1,823.4,23,299,4.1
2399,24,823.1,23,299,4.1
2403,24,822.7,23,299,4.1
2406,24,822.4,23,299,4.1
2410,23.9,822,23,299,4.1
2414,23.9,821.7,23,299,4.1
2417,23.9,821.4,23,299,4.1
2420,23.8,821.1,23,299,4
2423,23.8,820.8,23,300,4
2427,23.8,820.5,23,300,4
2430,23.7,820.1,23,300,4
2434,23.7,819.8,23,300,4
2437,23.7,819.5,23,300,4
2441,23.6,819.1,23,301,4
2445,23.6,818.8,23,301,4
2448,23.6,818.4,23,301,4
2452,23.5,818.1,23,301,4
2455,23.5,817.8,23,301,4
2459,23.5,817.5,23,301,4
2462,23.4,817.2,23,301,4
2465,23.4,816.9,23,301,3.9
2468,23.4,816.6,23,301,3.9
2471,23.3,816.3,23,301,3.9
2475,23.3,816,23,301,3.9
2478,23.3,815.7,23,301,3.9
2481,23.2,815.4,23,301,3.9
2484,23.2,815,24,301,3.9
2488,23.2,814.7,24,301,3.9
2492,23.2,814.4,24,301,3.9
2495,23.1,814.1,24,301,3.9
2498,23.1,813.8,24,301,3.9
2501,23.1,813.5,24,300,3.8
2505,23,813.1,24,300,3.8
2509,23,812.8,24,300,3.8
2513,23,812.4,24,300,3.8
2516,22.9,812.1,24,300,3.8
2519,22.9,811.8,24,299,3.8
2523,22.9,811.5,24,299,3.8
2527,22.8,811.1,24,299,3.8
2530,22.8,810.7,24,299,3.7
2534,22.8,810.4,24,299,3.7
2537,22.7,810.1,24,299,3.7
2541,22.7,809.8,24,299,3.7
2544,22.7,809.4,24,299,3.7
2548,22.6,809.1,23,299,3.7
2551,22.6,808.8,23,299,3.7
2554,22.6,808.5,23,299,3.7
2558,22.5,808.2,23,299,3.7
2561,22.5,807.9,23,299,3.7
2565,22.5,807.5,23,299,3.7
2568,22.4,807.2,23,299,3.7
2572,22.4,806.9,23,299,3.7
2576,22.4,806.5,23,300,3.7
2580,22.3,806.1,23,300,3.6
2584,22.3,805.8,23,300,3.6
2588,22.3,805.4,23,300,3.6
2591,22.2,805.1,23,300,3.6
2595,22.2,804.8,23,300,3.6
2598,22.2,804.5,23,300,3.6
2601,22.1,804.2,23,300,3.7
2605,22.1,803.8,23,300,3.7
2608,22.1,803.5,23,300,3.7
2612,22,803.2,23,300,3.7
2615,22,802.8,23,300,3.7
2619,22,802.5,23,300,3.7
2622,21.9,802.2,23,300,3.7
2625,21.9,801.9,23,300,3.8
2628,21.9,801.7,23,300,3.8
2631,21.8,801.4,24,300,3.8
2635,21.8,801.1,24,300,3.9
2638,21.8,800.7,24,300,3.9
2641,21.7,800.4,25,299,4
2645,21.7,800.1,25,299,4
2649,21.7,799.7,25,299,4.1
2654,21.6,799.3,25,299,4.1
2658,21.6,798.9,25,299,4.2
2663,21.5,798.5,25,299,4.2
2668,21.5,798,26,299,4.3
2673,21.4,797.5,26,299,4.4
2679,21.4,797,26,299,4.4
2684,21.3,796.5,26,299,4.5
2690,21.3,796,26,299,4.6
2695,21.2,795.5,26,299,4.6
2700,21.2,795,26,299,4.7
2705,21.1,794.6,26,299,4.7
2710,21.1,794.1,27,299,4.8
2714,21,793.7,27,299,4.8
2718,21,793.4,27,299,4.9
2721,21,793.1,27,299,4.9
2724,20.9,792.8,27,299,5
2727,20.9,792.5,27,299,5
2730,20.9,792.2,27,299,5
2733,20.8,792,27,299,5
2736,20.8,791.7,27,299,5.1
2740,20.8,791.4,27,300,5.1
2744,20.7,791,27,300,5.1
2747,20.7,790.7,27,300,5.1
2751,20.7,790.3,27,300,5.1
2755,20.6,790,27,299,5.2
2758,20.6,789.7,27,299,5.2
2762,20.6,789.3,27,299,5.2
2765,20.5,789,27,299,5.2
2769,20.5,788.7,27,299,5.2
2772,20.5,788.5,27,299,5.2
2775,20.4,788.2,27,299,5.3
2778,20.4,787.9,28,299,5.3
2782,20.4,787.5,28,299,5.3
2785,20.3,787.2,28,299,5.3
2789,20.3,786.9,28,299,5.4
2793,20.3,786.5,28,299,5.4
2797,20.2,786.1,28,299,5.4
2802,20.2,785.7,28,299,5.4
2807,20.1,785.3,28,299,5.4
2811,20.1,784.9,28,299,5.5
2816,20.1,784.4,28,299,5.5
2821,20,784,28,299,5.5
2825,20,783.6,28,299,5.5
2829,19.9,783.2,28,299,5.5
2833,19.9,782.8,28,299,5.5
2837,19.8,782.5,28,299,5.5
2841,19.8,782.1,28,299,5.5
2844,19.8,781.8,28,299,5.5
2848,19.7,781.5,28,299,5.5
2851,19.7,781.2,28,299,5.5
2855,19.7,780.8,28,299,5.5
2859,19.6,780.5,29,299,5.5
2862,19.6,780.2,29,299,5.5
2865,19.6,779.9,29,299,5.4
2869,19.5,779.6,29,299,5.4
2873,19.5,779.3,29,299,5.4
2876,19.5,779,29,299,5.4
2879,19.4,778.7,29,299,5.3
2883,19.4,778.3,29,299,5.3
2886,19.4,778,29,299,5.3
2890,19.3,777.7,29,299,5.3
2893,19.3,777.4,29,299,5.3
2897,19.3,777.1,29,299,5.3
2901,19.2,776.7,29,299,5.3
2904,19.2,776.4,29,299,5.2
2908,19.1,776.1,29,299,5.2
2912,19.1,775.7,29,299,5.3
2916,19.1,775.4,29,298,5.3
2920,19,775,29,298,5.3
2924,19,774.6,30,298,5.3
2928,18.9,774.2,30,298,5.3
2932,18.9,773.9,30,298,5.3
2935,18.9,773.6,30,298,5.4
2938,18.8,773.3,30,298,5.4
2941,18.8,773.1,30,297,5.4
2945,18.8,772.7,30,297,5.5
2949,18.7,772.4,30,297,5.5
2953,18.7,772,30,297,5.6
2957,18.7,771.6,30,296,5.6
2961,18.6,771.3,30,296,5.7
2964,18.6,771,30,296,5.7
2968,18.6,770.6,30,296,5.8
2972,18.5,770.3,30,295,5.8
2976,18.5,769.9,31,295,5.9
2980,18.5,769.5,31,295,5.9
2984,18.4,769.2,31,295,5.9
2988,18.4,768.8,30,295,6
2993,18.4,768.4,30,294,6
2999,18.3,767.9,30,294,6.1
3005,18.2,767.3,30,294,6.1
3011,18.2,766.8,30,294,6.2
3016,18.1,766.3,30,294,6.2
3022,18.1,765.8,31,294,6.2
3027,18,765.4,31,294,6.3
3032,18,764.9,31,294,6.3
3036,17.9,764.6,31,294,6.3
3039,17.9,764.3,32,294,6.3
3042,17.9,764,32,294,6.4
3045,17.8,763.7,32,294,6.4
3048,17.8,763.5,32,295,6.4
3051,17.8,763.2,32,295,6.4
3053,17.8,763,32,295,6.4
3055,17.7,762.8,32,295,6.4
3058,17.7,762.6,32,295,6.4
3061,17.7,762.3,32,295,6.4
3064,17.7,762.1,32,295,6.4
3067,17.6,761.8,32,295,6.4
3070,17.6,761.5,32,295,6.4
3072,17.6,761.3,32,295,6.3
3075,17.6,761,32,295,6.3
3078,17.5,760.8,32,295,6.3
3081,17.5,760.5,32,295,6.3
3084,17.5,760.3,33,295,6.2
3087,17.5,760,33,294,6.2
3089,17.4,759.8,33,294,6.2
3092,17.4,759.5,33,294,6.2
3095,17.4,759.3,33,293,6.1
3098,17.3,759,33,293,6.1
3101,17.3,758.8,33,293,6.1
3103,17.3,758.5,33,292,6.1
3106,17.2,758.3,33,292,6
3109,17.2,758,33,291,6
3112,17.2,757.8,34,291,6
3115,17.2,757.5,34,290,6
3119,17.1,757.2,34,289,6
3123,17.1,756.8,33,289,5.9
3129,17.1,756.3,33,288,5.9
3134,17,755.8,33,288,5.9
3140,17,755.3,33,287,5.9
3145,16.9,754.8,33,287,5.9
3151,16.9,754.3,33,286,5.9
3157,16.8,753.8,33,286,5.9
3162,16.8,753.3,33,286,6
3167,16.8,752.9,33,285,6
3172,16.7,752.5,33,285,6
3176,16.7,752.1,33,285,6
3180,16.6,751.8,33,284,6
3183,16.6,751.5,34,284,6
3186,16.6,751.2,34,284,6
3189,16.6,750.9,33,284,6.1
3193,16.5,750.6,33,284,6.1
3197,16.5,750.3,33,283,6.1
3200,16.5,750,33,283,6.1
3203,16.5,749.7,33,283,6.1
3207,16.4,749.4,33,283,6.1
3210,16.4,749.1,33,283,6.1
3213,16.4,748.8,33,282,6.1
3216,16.3,748.6,34,282,6.2
3219,16.3,748.3,34,282,6.2
3223,16.3,748,34,282,6.2
3226,16.2,747.7,34,282,6.2
3229,16.2,747.4,34,281,6.2
3232,16.2,747.1,34,281,6.1
3236,16.2,746.8,34,281,6.1
3239,16.1,746.5,34,280,6.1
3242,16.1,746.3,34,280,6.1
3246,16.1,746,34,280,6.1
3249,16,745.7,34,280,6.1
3253,16,745.3,34,279,6.1
3257,16,745,34,279,6.1
3261,15.9,744.6,34,279,6
3264,15.9,744.3,34,279,6
3268,15.9,744,34,279,6
3271,15.8,743.7,34,278,6
3275,15.8,743.4,34,278,6
3279,15.8,743.1,34,278,5.9
3283,15.7,742.7,35,278,5.9
3286,15.7,742.4,35,278,5.9
3290,15.6,742.1,35,278,5.9
3294,15.6,741.7,35,278,5.9
3298,15.6,741.4,35,278,5.9
3302,15.5,741.1,35,278,5.9
3305,15.5,740.8,35,278,5.8
3308,15.5,740.5,35,278,5.8
3312,15.4,740.2,35,279,5.8
3316,15.4,739.8,35,279,5.8
3319,15.4,739.5,35,279,5.8
3323,15.3,739.2,35,279,5.8
3326,15.3,738.9,35,279,5.8
3330,15.3,738.6,35,279,5.8
3333,15.2,738.3,36,279,5.8
3337,15.2,738,36,279,5.8
3340,15.2,737.7,36,279,5.8
3344,15.1,737.4,36,280,5.8
3347,15.1,737.1,36,280,5.8
3351,15.1,736.8,35,280,5.8
3354,15,736.5,35,280,5.8
3357,15,736.2,35,280,5.8
3361,15,735.9,35,280,5.8
3364,14.9,735.6,35,280,5.8
3368,14.9,735.3,35,279,5.8
3371,14.8,735,35,279,5.8
3375,14.8,734.7,36,279,5.8
3378,14.8,734.4,36,279,5.8
3381,14.8,734.1,36,279,5.8
3385,14.7,733.8,36,279,5.8
3388,14.7,733.5,36,279,5.8
3392,14.7,733.2,36,279,5.8
3396,14.6,732.9,36,279,5.8
3400,14.6,732.5,36,279,5.8
3403,14.6,732.2,36,278,5.8
3407,14.5,731.9,36,278,5.8
3411,14.5,731.5,36,278,5.7
3415,14.4,731.2,36,278,5.7
3419,14.4,730.9,36,278,5.7
3423,14.4,730.5,36,278,5.7
3427,14.4,730.2,36,277,5.7
3430,14.3,729.9,35,277,5.7
3434,14.3,729.5,35,277,5.7
3438,14.2,729.2,34,277,5.6
3442,14.2,728.9,34,277,5.6
3445,14.2,728.6,34,277,5.6
3449,14.1,728.2,35,277,5.6
3453,14.1,727.9,35,276,5.6
3456,14.1,727.6,35,276,5.6
3460,14,727.3,36,276,5.6
3464,14,727,36,276,5.6
3468,13.9,726.6,36,276,5.5
3471,13.9,726.3,37,275,5.5
3475,13.9,726,37,275,5.5
3478,13.8,725.7,37,275,5.5
3481,13.8,725.5,38,275,5.5
3485,13.7,725.2,38,274,5.5
3488,13.7,724.9,38,274,5.5
3492,13.7,724.6,38,274,5.5
3495,13.6,724.3,39,274,5.5
3498,13.6,724.1,39,273,5.5
3501,13.6,723.8,39,273,5.5
3504,13.6,723.5,39,273,5.5
3508,13.5,723.2,39,272,5.5
3511,13.5,722.9,39,272,5.5
3515,13.5,722.5,39,272,5.5
3519,13.4,722.2,39,271,5.4
3523,13.4,721.9,40,271,5.4
3527,13.4,721.5,40,270,5.4
3531,13.3,721.2,39,270,5.4
3535,13.3,720.9,39,269,5.3
3538,13.2,720.6,39,269,5.3
3542,13.2,720.2,39,268,5.3
3546,13.1,719.9,40,268,5.2
3550,13.1,719.6,40,267,5.2
3554,13.1,719.2,40,267,5.2
3558,13,718.9,40,266,5.1
3562,13,718.5,40,266,5.1
3567,13,718.2,40,265,5
3571,12.9,717.8,41,265,5
3575,12.9,717.4,41,264,4.9
3579,12.8,717.1,41,264,4.9
3583,12.8,716.7,41,264,4.8
3587,12.8,716.4,41,263,4.8
3592,12.7,716,41,263,4.8
3597,12.7,715.5,42,263,4.7
3603,12.6,715,42,262,4.7
3609,12.6,714.5,42,262,4.6
3615,12.5,714,42,262,4.6
3619,12.5,713.7,42,262,4.6
3623,12.4,713.3,42,262,4.6
3627,12.4,713,42,262,4.5
3630,12.3,712.7,42,262,4.5
3633,12.3,712.5,42,262,4.5
3637,12.3,712.2,42,262,4.5
3641,12.2,711.8,42,262,4.5
3644,12.2,711.5,43,262,4.5
3648,12.2,711.2,43,262,4.5
3652,12.1,710.9,43,262,4.5
3655,12.1,710.6,43,262,4.5
3659,12.1,710.3,43,262,4.5
3663,12,710,43,262,4.5
3666,12,709.7,43,262,4.5
3670,12,709.4,43,262,4.5
3673,11.9,709.1,43,262,4.5
3676,11.9,708.8,43,262,4.5
3680,11.9,708.5,43,262,4.5
3683,11.8,708.2,43,262,4.5
3687,11.8,707.9,43,262,4.5
3691,11.8,707.6,44,262,4.5
3694,11.7,707.3,44,262,4.5
3698,11.7,707,44,262,4.5
3701,11.7,706.7,44,262,4.5
3705,11.6,706.4,44,262,4.5
3708,11.6,706.1,44,262,4.5
3711,11.6,705.9,44,262,4.5
3715,11.5,705.6,44,262,4.5
3718,11.5,705.3,44,262,4.5
3721,11.5,705,44,262,4.5
3724,11.4,704.8,44,262,4.5
3727,11.4,704.5,44,262,4.5
3730,11.4,704.3,44,262,4.5
3734,11.3,704,44,262,4.5
3737,11.3,703.7,44,262,4.5
3740,11.3,703.4,44,262,4.5
3743,11.2,703.2,44,262,4.5
3747,11.2,702.9,44,262,4.5
3750,11.2,702.6,45,262,4.5
3754,11.2,702.3,44,262,4.5
3757,11.1,702,44,262,4.5
3761,11.1,701.7,44,262,4.5
3764,11,701.4,43,262,4.5
3767,11,701.1,43,262,4.5
3771,11,700.8,43,262,4.6
3775,10.9,700.5,43,262,4.6
3778,10.9,700.2,43,262,4.6
3782,10.9,699.9,43,262,4.6
3786,10.9,699.6,43,262,4.6
3789,10.8,699.3,43,262,4.7
3793,10.8,699,42,262,4.7
3797,10.8,698.7,42,262,4.7
3800,10.7,698.4,42,262,4.7
3804,10.7,698.1,43,262,4.8
3808,10.7,697.7,43,262,4.8
3812,10.6,697.4,42,262,4.8
3815,10.6,697.1,42,262,4.8
3819,10.6,696.8,42,262,4.9
3823,10.5,696.5,43,262,4.9
3827,10.5,696.2,43,262,4.9
3830,10.5,695.9,43,262,4.9
3833,10.4,695.6,42,262,4.9
3837,10.4,695.3,42,262,5
3841,10.4,695,42,262,5
3844,10.3,694.7,42,261,5
3848,10.3,694.4,42,261,5.1
3851,10.3,694.1,42,261,5.1
3855,10.2,693.8,42,261,5.1
3859,10.2,693.5,42,261,5.1
3863,10.2,693.1,42,261,5.2
3867,10.1,692.8,43,260,5.2
3870,10.1,692.5,43,260,5.2
3874,10.1,692.2,44,260,5.3
3878,10,691.9,44,260,5.3
3883,10,691.5,45,260,5.4
3887,9.9,691.1,45,260,5.4
3891,9.9,690.8,45,260,5.4
3895,9.9,690.4,46,260,5.5
3899,9.8,690.1,46,260,5.5
3903,9.8,689.8,46,260,5.6
3907,9.8,689.5,46,260,5.6
3911,9.7,689.2,46,260,5.7
3914,9.7,688.9,46,260,5.7
3918,9.7,688.5,46,260,5.8
3922,9.6,688.2,46,260,5.8
3926,9.6,687.9,47,260,5.8
3929,9.6,687.6,47,261,5.9
3933,9.5,687.3,47,261,5.9
3937,9.5,687,47,261,6
3941,9.5,686.7,47,261,6
3946,9.4,686.3,47,262,6.1
3950,9.4,685.9,46,262,6.1
3955,9.3,685.5,46,262,6.2
3959,9.3,685.2,46,263,6.2
3962,9.3,684.9,46,263,6.3
3965,9.2,684.6,47,263,6.3
3969,9.2,684.4,47,263,6.4
3972,9.2,684.1,46,264,6.4
3976,9.2,683.8,46,264,6.4
3979,9.1,683.5,46,264,6.5
3983,9.1,683.2,45,265,6.5
3986,9.1,682.9,45,265,6.5
3990,9.1,682.7,46,265,6.6
3993,9,682.4,46,265,6.6
